id,pi_sog,pi_stw,true_wind_dir,true_wind_speed,relative_wind_speed,relative_wind_direction,caa,corrected_power,rw,ref_speed,imo,vessel,id_vessel,gid,voyage,corrected_date,report_date_time,report_date_time_offset,report_type,status,lat,long,latitude,longitude,me_foc,cargo_total,total_steaming_time,me_fuel_only_steaming_time,miles_by_gps,oil_cyl,speed_by_log,speed_by_gps,rpm,slip,wind_direction,wind_speed,draft_aft,draft_fwd,displacement,course_at_sea,wave_height,sea_direction,cargo_total_teu,ambient_temp,sw_temp,miles_by_speed_log,eta_port_code,eta_date_time,eta_date_time_offset,eta_port,time_change,time_sea,temp_min,temp_max,requested_speed,rem_dist_to_pilot,rem_time_to_pilot,total_unplnd_stpge_tech,total_unplnd_stpge_ope_wx,reefers_positive_plugged,reefers_negative_plugged,me_total_revs_counter,port_code,port,aux_blowers_on,hold_ventilation_on,since_date_time,since_date_time_offset,time_hrs_anchor,time_hrs_drift,reason,type_of_delay,etb_date_time,etb_date_time_offset,pilot_date_time,pilot_date_time_offset,time_manoeuvring,tug_arr,tug_shift,etd_date_time,etd_date_time_offset,shift_berth_hours,cargo_load,cargo_disch,teu_full,teu_empty,bilge_removed,garbage_removed,garbage_remvl_reqstd,garbage_remvl_cmplsry,fw_supply,cy_crew_signed_on,cy_crew_signed_off,cy_doctors_visit,cy_mail_received_ref_no,cy_lub_oil_sample_landed,cy_checkd_for_stowaways,cy_stowaways_on_board,cy_dep_gm_mtr,cy_requisitions_received,distance_to_next_pilot,tug_sailing_transit,steaming_time_me_rsdl_vls,steaming_time_me_rsdl_hs,steaming_time_me_rsdl_uls,steaming_time_me_dstlt_vls,steaming_time_me_dstlt_uls,steaming_time_me_tnktnr_dstlt_vls,steaming_time_me_mdo,steaming_time_aux_1,steaming_time_aux_2,steaming_time_aux_3,steaming_time_aux_4,steaming_time_aux_5,steaming_time_sh_gen,steaming_time_tg,fuel_me_rsdl_vls,fuel_me_rsdl_hs,fuel_me_rsdl_uls,fuel_me_dstlt_vls,fuel_me_dstlt_uls,fuel_me_mdo,fuel_me_tnktnr_dstlt_vls,fuel_aux_rsdl_vls,fuel_aux_rsdl_hs,fuel_aux_rsdl_uls,fuel_aux_dstlt_vls,fuel_aux_dstlt_uls,fuel_aux_tnktnr_dstlt_vls,fuel_aux_mdo,fuel_boiler_rsdl_vls,fuel_boiler_rsdl_hs,fuel_boiler_rsdl_uls,fuel_boiler_dstlt_vls,fuel_boiler_dstlt_uls,fuel_boiler_tnktnr_dstlt_vls,fuel_boiler_mdo,power_kw,steaming_load_kw_aux_1,steaming_load_kw_aux_2,steaming_load_kw_aux_3,steaming_load_kw_aux_4,steaming_load_kw_aux_5,steaming_load_kw_sh_gen,steaming_load_kw_tg,deck_last_change_user,engine_last_change_user,deck_part_is_complete,engine_part_is_complete,scavenge_pressure,seca_entry_time,seca_entry_lat,seca_entry_long,seca_exit_time,seca_exit_lat,seca_exit_long,rob_fresh_water,manvrng_miles_by_gps,manvrng_miles_by_speed_log,tanktainer_transfd_quantity,pilot_taken,date_time_start_transit,date_time_start_transit_offset,date_time_end_transit,date_time_end_transit_offset,ballast,tanktainer_number,steaming_kwhr_total,cy_others,rob_fo_sludge,rob_lo_sludge,rob_bilge,sludge_removed_fo,sludge_removed_lo,sea_state,cy_lub_added_to_system_me_cc,cy_lub_added_to_system_ae_cc,cy_lub_added_to_thrusters,cy_me_lo_purifier_in_use,cy_ballast,cy_bending_moment,cy_shearing_force,cy_tortion_moment,cy_supdt_auditor_signed_on,cy_supdt_auditor_signed_off,cy_cash_received,cy_lub_oil_received_me_cyl,cy_lub_oil_received_me_cc,cy_lub_oil_received_ae_cc,cy_me_under_piston_temp,cy_mail_received,wind_direction_port_stbd,sea_direction_port_stbd,time_pilot_onboard,grades_rob,so_2_co_2_ratio,bunker_order,remarks,bdn_number,fuel_type,carbon_factor,sulphur_content_pc,quantity,port_delivery,product_quality,tanktainer_number_1,supplier,delivery,volume_lt,density,viscosity,rob_dstlt_uls,rob_dstlt_vls,rob_rsdl_mdo,rob_tnktnr_dstlt_vls,rob_rsdl_vls,rob_rsdl_hs,rob_rsdl_uls,has_cargo,steaming_time_me_hs,steaming_time_me_ls,steaming_time_me_mgo,steaming_time_me_mgo_ls,fuel_me_hs,fuel_me_ls,fuel_me_mgo,fuel_me_mgo_ls,fuel_aux_hs,fuel_aux_ls,fuel_aux_mgo,fuel_aux_mgo_ls,fuel_boiler_hs,fuel_boiler_ls,fuel_boiler_mgo,fuel_boiler_mgo_ls,rob_fuel_hs_fo,rob_fuel_ls_fo,rob_fuel_mdo,rob_fuel_mgo,rob_fuel_mgo_ls,rob_fuel_tanktainer_mgo,eca_miles,eca_time,egcs_dry_waste_removed,egcs_running_time,egcs_wet_slurry_removed,egcs_open_loop_running_time,egcs_closed_loop_running_time,voyage_order,voyage_code,eca,eu,sea_time,eta_country_code,port_country_code,check_eta_code,check_port_code,status_temp_eu,fuel_hs,fuel_ls,fuel_mdo,fuel_mgo,fuel_mgo_ls,cargo_transport_work,teu_transport_work,eeoi_voyage_no,cargo_total_old,draft,fo_per_24_hrs,sfoc,cy_oil_gm_hr,scoc,voyage_name,total_fo,total_co_2,eeoi,voy_condition,same_date,time_since_last_report,wind_direction_360,ref_power,ref_fuel,fuel_loss,draft_pow,draft_sp_pow,fo_nor,fo_model,sfoc_model,sfoc_deviation,ref_power_corrected,ref_fo_corrected,propulsive_eff,speed_performance,pi,me_con,ae_con,bl_con,t_con,hs,ls,mdo,mgo,mgo_ls,t_co_2,ae_t_steaming,ae_power,trim,distance_covered,updated_date,hyd_slip_sog,hyd_slip_stw,fuel_rsdl_hs,fuel_rsdl_vls,fuel_rsdl_uls,fuel_dstlt_vls,fuel_dstlt_uls,fuel_tnktnr_dstlt_vls,rsdl_hs,rsdl_vls,rsdl_uls,dstlt_vls,dstlt_uls,tnktnr_dstlt_vls,fuel_m_e_lng,fuel_aux_lng,fuel_boiler_lng,rob_rsdl_lng,sulphur_content_pc_main,quantity_main,port_delivery_main,product_quality_main,delivery_main,bdn_number_main,fo_nor_sog,fo_nor_stw,created_at,updated_at,created_by_id,updated_by_id,rob_lng,sludge_rob,garbage_cat_a_plastic_removed,garbage_cat_b_organic_removed,garbage_cat_c_domestic_removed,garbage_cat_e_ashes_removed,rob_garbage_cat_a_plastic,rob_garbage_cat_b_organic,rob_garbage_cat_c_domestic,rob_garbage_cat_e_ashes,qty_sludge_disposed,steaming_time_m_e_lng,reefer_power_consumption,wind_direction_side,sea_direction_side,tot_sludge_removed
6884307,,,,,,,,,,,9235581,MSC ADITI,ADIT,5426033,,2024-05-07 07:42:00,2024-05-07 15:42:00,UTC+08:00,Berthing,DRIFTING,2208N,,22.133333333333333,,3.06,17698.0,3.7,3.7,,,,,,,,,9.5,9.1,35371.0,,,,1424.0,,,,,,,,,,,,,,,,,0.0,12.0,23191120.0,CNSHK,SHEKOU,,,,,,,,,,,,,3.7,,,2024-05-08 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.7,,2.7,,,,,3.06,,,,,,,1.27,,,,,,,0.51,,,,,,,550.0,550.0,,550.0,,,,,,,,,,,,,,,120.0,33.0,37.0,,,,,,,3784.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,,,,,,,,,,,,,,,,,,,271.9,492.57,425.02,,,,0.0,0.0,,3.06,0.0,0.0,0.0,1.27,0.0,0.0,,0.51,0.0,0.0,,425.02,492.57,,,,271.9,,,,3.7,,0.0,3.7,975.0,SIKOP-HRRJK,N,Y,,HR,SI,,,,4.84,0.0,,0.0,,,,975.0,,9.3,19.84864864864865,,,,,,15.07176,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,15.07176,,,0.4,33.0,,,,4.84,,,,,,4.84,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6884308,,,,,,,,,,,9235581,MSC ADITI,ADIT,5427344,,2024-05-08 00:00:00,2024-05-08 00:00:00,UTC+00:00,Bunker,,,,,,0.0,17698.0,,,,,,,,,,,,,,,,,1424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINGAPORE,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,975.0,SIKOP-HRRJK,N,Y,,HR,SI,,,,,0.0,,0.0,,,,975.0,,,,,,,,,0.0,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6884309,,,,,,,,,,,9235581,MSC ADITI,ADIT,5428158,,2024-05-08 01:12:00,2024-05-08 09:12:00,UTC+08:00,Sailing,IN PORT,,,,,0.0,21741.0,,,,,,,,,,,10.8,9.1,39269.0,,,,1424.0,,,,CNYTN,2024-05-08 16:00:00,,YANTIAN,,,,,,,,,,0.0,23.0,21192326.0,CNSHK,SHEKOU,,,,,,,,,,,,,,,,,,,,,1728.0,6.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,1.3,17.5,,1.0,,,,,,,,,,,,4.04,,,,,,,1.96,,,,,,,550.0,950.0,,550.0,,,,,,,,,,,,,,,115.0,,,,,,,,,3640.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,271.9,492.57,419.02,,,,0.0,0.0,,0.0,0.0,0.0,0.0,4.04,0.0,0.0,,1.96,0.0,0.0,,419.02,492.57,,,,271.9,,,0.0,17.5,0.0,0.0,17.5,976.0,HRRJK-HRPLE,N,N,,HR,HR,,,,,0.0,,0.0,,,,975.0,,9.95,,,,,,,18.684,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,18.684,,,1.7,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,0.5,0.0,,,,,,0.0
6884310,,,,,,,,,,,9235581,MSC ADITI,ADIT,5428161,,2024-05-08 04:00:00,2024-05-08 12:00:00,UTC+08:00,COSP,DRIFTING,2209N,11412E,22.15,114.2,2.6,21741.0,2.8,2.8,,25.0,,,,,9.0,17.0,10.8,9.1,39269.0,158.0,0.5,9.0,1424.0,,,,CNYTN,2024-05-08 16:00:00,,YANTIAN,,,,,9.3,,,,,0.0,23.0,23199120.0,CNSHK,SHEKOU,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.8,,2.8,,,,,2.6,,,,,,,0.93,,,,,,,0.3,,,,,,,550.0,550.0,,550.0,,,,,,,,0.1,,,,,,,115.0,31.0,30.0,,,,,,,3640.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,271.9,492.57,415.19,,,,0.0,0.0,,2.6,0.0,0.0,0.0,0.93,0.0,0.0,,0.3,0.0,0.0,,415.19,492.57,,,,271.9,,,,2.8,,0.0,2.8,976.0,HRRJK-HRPLE,N,N,,HR,HR,,,,3.83,0.0,,0.0,,,,976.0,,9.95,22.28571428571429,,,,,,11.92662,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,11.92662,,,1.7,31.0,,,,3.83,,,,,,3.83,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9S,9S,
6884311,,,,,,,,,,,9235581,MSC ADITI,ADIT,5428159,,2024-05-08 07:00:00,2024-05-08 15:00:00,UTC+08:00,EOSP,AT SEA,2224N,11429E,22.4,114.48333333333332,1.88,21741.0,3.0,3.0,31.0,,10.0,10.33,44.4,2.6,28.0,17.0,10.8,9.1,39269.0,350.0,0.8,60.0,1734.0,26.0,26.0,30.0,,,,,0.0,3.0,,,,,,,,0.0,23.0,23207120.0,CNYTN,YANTIAN,,,,,,,,,2024-05-09 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,,,,,3.0,3.0,,,,,,,1.88,,,,,,,0.8,,,,,,,0.3,,,,,,2971.0,550.0,550.0,,,,,,,,,,0.22,,,,,,,113.0,,,,,,,,,3640.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,271.9,492.57,412.21,,,3.0,0.0,0.0,,1.88,0.0,0.0,0.0,0.8,0.0,0.0,,0.3,0.0,0.0,,412.21,492.57,,,,271.9,31.0,3.0,,3.0,,0.0,3.0,976.0,HRRJK-HRPLE,Y,N,,HR,HR,,,,2.9799999999999995,0.0,,0.0,,673971.0,53754.0,976.0,,9.95,15.04,210.92785818467408,,,,,9.279719999999998,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,9.279719999999998,,,1.7,31.0,,,,2.9799999999999995,,,,,,2.98,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,28S,60S,
6884312,,,,,,,,,,,9235581,MSC ADITI,ADIT,5428160,,2024-05-08 09:00:00,2024-05-08 17:00:00,UTC+08:00,Berthing,DRIFTING,2224N,,22.4,,1.23,21741.0,2.0,2.0,,,,,,,,,10.8,9.1,39269.0,,,,1734.0,,,,,,,,,,,,,,,,,0.0,23.0,23211650.0,CNYTN,YANTIAN,,,,,,,,,,,,,2.0,,,2024-05-09 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,1.23,,,,,,,0.6,,,,,,,0.2,,,,,,,550.0,550.0,,550.0,,,,,,,,,,,,,,,113.0,18.0,17.0,,,,,,,3640.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,271.9,492.57,410.18,,,,0.0,0.0,,1.23,0.0,0.0,0.0,0.6,0.0,0.0,,0.2,0.0,0.0,,410.18,492.57,,,,271.9,,,,2.0,,0.0,2.0,976.0,HRRJK-HRPLE,N,N,,HR,HR,,,,2.03,0.0,,0.0,,,,976.0,,9.95,14.76,,,,,,6.321420000000001,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,6.321420000000001,,,1.7,18.0,,,,2.03,,,,,,2.03,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6884313,,,,,,,,,,,9235581,MSC ADITI,ADIT,5429566,,2024-05-08 22:18:00,2024-05-09 06:18:00,UTC+08:00,Sailing,IN PORT,,,,,0.0,20479.0,,,,,,,,,,,11.0,8.4,37850.0,,,,1734.0,,,,VNHPH,2024-05-11 11:00:00,,HAIPHONG,,,,,,,,,,0.0,24.0,23211650.0,CNYTN,YANTIAN,,,,,,,,,,,,,,,,,,,,,1581.0,0.0,0.0,,,,114.0,,,,,,,,,,,,,,,,,,,0.8,13.3,,2.3,,,,,,,,,,,,1.2,,,,1.1,,,0.9,,,,0.5,,,550.0,550.0,,550.0,,,,,,,,,,,,,,,218.0,,,,,,,,,3421.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,270.3,492.57,408.08,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,1.1,,0.9,0.0,0.5,,408.08,492.57,,,,270.3,,,0.0,4.5,0.0,0.0,4.5,977.0,HRPLE-ITGIT,N,Y,,IT,HR,,,,,0.0,,1.6,,,,976.0,,9.7,,,,,,,11.669,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,11.669,,,2.6,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,,,,,,0.0
6884314,,,,,,,,,,,9235581,MSC ADITI,ADIT,5429567,,2024-05-08 23:42:00,2024-05-09 07:42:00,UTC+08:00,COSP,DRIFTING,2228N,11428E,22.466666666666665,114.46666666666668,1.4,20479.0,1.4,1.4,,12.0,,,,,318.0,21.0,11.0,8.4,37850.0,153.0,1.5,318.0,1734.0,,,,VNHPH,2024-05-11 11:00:00,,HAIPHONG,,,,,12.4,,,,,0.0,24.0,23211650.0,CNYTN,YANTIAN,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.4,,1.4,,,,,,,,,,1.4,,,,,,0.4,,,,,,,0.2,,,550.0,550.0,,550.0,,,,,,,,0.24,,,,,,,218.0,14.0,13.0,,,,,,,3421.2,0.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,268.3,492.57,408.08,,,,0.0,0.0,,0.0,0.0,1.4,0.0,,0.0,0.4,,,0.0,0.2,,408.08,492.57,,,,268.3,,,,0.0,,0.0,0.0,977.0,HRPLE-ITGIT,N,Y,,IT,HR,,,,,0.0,,2.0,,,,977.0,,9.7,24.0,,,,,,6.411999999999999,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,6.411999999999999,,,2.6,14.0,,,,,,,,,2.0,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42P,42P,
6884315,,,,,,,,,,,9235581,MSC ADITI,ADIT,5429569,,2024-05-09 04:00:00,2024-05-09 12:00:00,UTC+08:00,Noon,AT SEA,2136N,11417E,21.6,114.28333333333332,5.84,20479.0,4.3,4.3,57.0,,13.02,13.26,56.2,1.2,280.0,15.0,11.0,8.4,37850.0,209.0,1.9,280.0,1581.0,26.0,26.0,56.0,VNHPH,2024-05-11 11:00:00,,HAIPHONG,0.0,4.3,,,12.4,,,,,0.0,24.0,23230150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,4.3,,4.0,,,,,,,,,,5.84,,,,,,0.62,,,,,,,0.5,,5465.0,,550.0,,550.0,,,,,,,,0.41,,,,,,,215.0,,,,,,,,,3421.2,0.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,261.34,492.57,408.08,,,,0.0,0.0,,0.0,0.0,5.84,0.0,,0.0,0.62,,,0.0,0.5,,408.08,492.57,,,,261.34,43.0,3.3,,1.0,,1.0,0.0,977.0,HRPLE-ITGIT,Y,Y,,IT,HR,,,,,0.0,,6.96,,1167303.0,90117.0,977.0,,9.7,32.5953488372093,248.5159258707632,,,,,22.31376,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,22.31376,,,2.6,57.0,,,,,,,,,6.96,,,,,,6.96,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,80P,80P,
6884316,,,,,,,,,,,9235581,MSC ADITI,ADIT,5431169,,2024-05-10 05:00:00,2024-05-10 12:00:00,UTC+07:00,Noon,AT SEA,1748N,10945E,17.8,109.75,27.36,20479.0,25.0,25.0,345.0,,13.44,13.8,57.9,0.3,316.0,6.0,11.0,8.4,37850.0,238.0,0.6,316.0,1581.0,28.0,29.0,336.0,VNHPH,2024-05-11 11:00:00,,HAIPHONG,-1.0,25.0,,,12.4,,,,,0.0,24.0,23317100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,25.0,,25.0,,,,,27.36,,,,,,,7.4,,,,,,,0.25,,,,,,5247.0,,580.0,,580.0,,,,,,,,0.13,,,,,,,209.0,,,,,,,,,3421.2,0.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,261.34,492.57,373.07,,,,0.0,0.0,,27.36,0.0,0.0,0.0,7.4,0.0,0.0,,0.25,0.0,0.0,,373.07,492.57,,,,261.34,0.0,0.0,,25.0,,25.0,0.0,977.0,HRPLE-ITGIT,N,Y,,IT,HR,,,,35.01,0.0,,0.0,,7065255.0,545445.0,977.0,,9.7,26.2656,208.5763293310463,,,,,109.02114,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,109.02114,,,2.6,345.0,,,,35.01,,,,,,35.01,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,44P,44P,
6884317,,,,,,,,,,,9235581,MSC ADITI,ADIT,5433532,,2024-05-11 02:30:00,2024-05-11 09:30:00,UTC+07:00,EOSP,AT SEA,2023N,10701E,20.383333333333333,107.01666666666668,15.6,20479.0,21.5,21.5,237.0,,11.49,11.02,46.3,0.4,26.0,1.0,11.0,8.4,37850.0,324.0,0.3,26.0,1581.0,27.0,27.0,247.0,,,,,0.0,21.5,,,,,,,,0.0,24.0,23376900.0,VNHPH,HAIPHONG,,,,,,,,,2024-05-12 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.5,0.0,,,,,,21.5,,21.5,,,,,15.6,,,,,,,6.5,,,,,,,0.84,,,,,,,,580.0,,580.0,,,,,,,,0.11,,,,,,,201.0,,,,,,,,,3421.2,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,261.34,492.57,350.13,,,21.5,0.0,0.0,,15.6,0.0,0.0,0.0,6.5,0.0,0.0,,0.84,0.0,0.0,,350.13,492.57,,,,261.34,0.0,0.0,,21.5,,21.5,0.0,977.0,HRPLE-ITGIT,N,Y,,IT,HR,,,,22.94,0.0,,0.0,,4853523.0,374697.0,977.0,,9.7,17.41395348837209,,,,,,71.43516,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,71.43516,,,2.6,237.0,,,,22.94,,,,,,22.94,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,26S,26S,
6884318,,,,,,,,,,,9235581,MSC ADITI,ADIT,5433533,,2024-05-11 05:00:00,2024-05-11 12:00:00,UTC+07:00,Delay,DRIFTING,2025N,10700E,20.416666666666668,107.0,0.0,20479.0,,,,,,,,,,,11.0,8.4,37850.0,,,,1581.0,30.0,27.0,,,,,,,,,,,,,,,0.0,24.0,23376900.0,VNHPH,HAIPHONG,,,,,0.0,2.5,TO ADJUST ETA,DRIFTING,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.6,,2.5,,,,,,,,,,,,0.63,,,,,,,0.28,,,,,,,520.0,550.0,,520.0,,,,,,,,,,,,,,,200.0,2.0,1.0,,,,,,,3421.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,261.34,492.57,349.22,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.63,0.0,0.0,,0.28,0.0,0.0,,349.22,492.57,,,,261.34,,,,2.5,,2.5,0.0,977.0,HRPLE-ITGIT,N,Y,,IT,HR,,,,,0.0,,0.0,,,,977.0,,9.7,,,,,,,2.83374,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.83374,,,2.6,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6884319,,,,,,,,,,,9235581,MSC ADITI,ADIT,5433538,,2024-05-11 09:30:00,2024-05-11 16:30:00,UTC+07:00,Berthing,DRIFTING,2025N,,20.416666666666668,,2.26,20479.0,4.5,4.5,,,,,,,,,11.0,8.4,37850.0,,,,1581.0,,,,,,,,,,,,,,,,,0.0,24.0,23384900.0,VNHPH,HAIPHONG,,,,,,,,,,,,,4.5,,,2024-05-12 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.0,,4.5,,,,,2.26,,,,,,,1.5,,,,,,,0.5,,,,,,,550.0,550.0,,550.0,,,,,,,,,,,,,,,199.0,32.0,29.0,,,,,,,3421.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,261.34,492.57,344.96,,,,0.0,0.0,,2.26,0.0,0.0,0.0,1.5,0.0,0.0,,0.5,0.0,0.0,,344.96,492.57,,,,261.34,,,,4.5,,4.5,0.0,977.0,HRPLE-ITGIT,N,Y,,IT,HR,,,,4.26,0.0,,0.0,,,,977.0,,9.7,12.053333333333333,,,,,,13.26564,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,13.26564,,,2.6,32.0,,,,4.26,,,,,,4.26,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6884320,,,,,,,,,,,9235581,MSC ADITI,ADIT,5435677,,2024-05-12 05:00:00,2024-05-12 12:00:00,UTC+07:00,Port Noon,IN PORT,,,,,0.0,20479.0,,,,0.0,,,,,,,,,,,,,1581.0,30.0,29.0,,,,,,,,,,,,,,,0.0,4.0,0.0,VNHPH,HAIPHONG,,,,,,,,,,,,,,,,2024-05-12 17:00:00,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,19.5,,,,,,,,,,,,4.1,,,,,,,2.2,,,,,,,,420.0,,830.0,,,,,,,,,,,,,,,191.0,,,,,,,,,3421.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,,,,,,,,,,,,,,,,,,261.34,492.57,338.66,,,,0.0,0.0,,0.0,0.0,0.0,0.0,4.1,0.0,0.0,,2.2,0.0,0.0,,338.66,492.57,,,,261.34,,,,19.5,,19.5,0.0,977.0,HRPLE-ITGIT,N,Y,,IT,HR,,,,,0.0,,0.0,,,,977.0,,,,,,,,,19.6182,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,19.6182,,,,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6884321,,,,,,,,,,,9235581,MSC ADITI,ADIT,5436782,,2024-05-12 09:48:00,2024-05-12 16:48:00,UTC+07:00,Sailing,IN PORT,,,,,0.0,23390.0,,,,,,,,,,,11.1,9.9,40682.0,,,,1581.0,,,,MYTPP,2024-05-16 16:00:00,,TANJUNG PELEPAS,,,,,,,,,,0.0,4.0,0.0,VNHPH,HAIPHONG,,,,,,,,,,,,,,,,,,,,,2122.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,2.5,1.0,4.77,,,,,,,,,,,,1.5,,,,,,,0.5,,,,,,,,420.0,450.0,500.0,,,,,,,,,,,,,,,190.0,,,,,,,,,3421.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,261.34,492.57,336.66,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,0.0,,0.5,0.0,0.0,,336.66,492.57,,,,261.34,,,0.0,4.77,0.0,4.77,0.0,978.0,ITGIT-MEBAR,N,Y,,ME,IT,,,,,0.0,,0.0,,,,977.0,,10.5,,,,,,,6.228,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,6.228,,,1.2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,,,,,,0.0
