,imo,created_at,updated_at,created_by_id,updated_by_id,adjusted_date,speed,mean_draft,sea_state,me_actual_steaming_time,ae_t_steaming,aux_running,blr_running,distance,actual_total_fo,total_co_2,activity_time,status,derived_rpm,slip
1823,9235581,,,,,2019-05-24,15.83,6.15,4.0,24.0,25.1,2,0,380.0,34.2,106.5,24.0,SAIL,66.2467599558405,-1.78
1824,9235581,,,,,2019-05-25,16.58,6.15,4.0,24.0,24.0,1,0,398.0,37.59,117.06,24.0,SAIL,69.3847643748014,-4.75
1825,9235581,,,,,2019-05-26,5.0,6.15,3.0,0.2,0.2,1,0,1.0,0.03,0.1,0.2,SAIL,20.9200294597391,0.0
1826,9235581,,,,,2019-05-26,14.52,6.15,3.0,23.0,23.0,1,0,334.0,20.54,64.89,23.0,SAIL,60.7590420830684,-5.2
1827,9235581,,,,,2019-05-26,13.96,6.15,3.0,24.0,24.0,1,0,335.0,20.72,65.47,24.0,SAIL,58.4017489084383,-5.2
1828,9235581,,,,,2019-05-27,11.0,6.15,3.0,3.0,24.0,1,0,33.0,8.43,27.03,24.0,SAIL,46.024064811426,0.0
1829,9235581,,,,,2019-05-28,10.67,5.45,3.0,3.0,9.0,2,0,32.0,2.84,9.11,4.5,SAIL,44.6293961807768,0.0
1830,9235581,,,,,2019-05-28,10.67,5.45,3.0,3.0,28.5,2,0,32.0,5.12,16.41,24.0,SAIL,44.6293961807768,0.0
1831,9235581,,,,,2019-05-28,0.0,5.45,3.0,0.0,19.5,1,0,0.0,2.28,7.31,19.5,PORT,0.0,0.0
1832,9235581,,,,,2019-05-29,0.0,5.45,3.0,0.0,24.0,1,0,0.0,3.2,10.26,24.0,PORT,0.0,0.0
1833,9235581,,,,,2019-05-30,0.0,5.45,3.0,0.0,26.0,2,0,0.0,3.3,10.58,24.0,PORT,0.0,0.0
1834,9235581,,,,,2019-05-31,0.0,5.45,3.0,0.0,24.0,1,0,0.0,3.2,10.26,24.0,PORT,0.0,0.0
1835,9235581,,,,,2019-06-01,0.0,5.45,3.0,0.0,28.0,3,0,0.0,3.3,10.58,24.0,PORT,0.0,0.0
1836,9235581,,,,,2019-06-02,0.0,5.45,3.0,0.0,24.0,1,0,0.0,3.3,10.58,24.0,PORT,0.0,0.0
1837,9235581,,,,,2019-06-03,0.0,5.45,3.0,0.0,21.0,1,0,0.0,2.8,8.98,24.0,PORT,0.0,0.0
1838,9235581,,,,,2019-06-04,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1839,9235581,,,,,2019-06-05,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1840,9235581,,,,,2019-06-06,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1841,9235581,,,,,2019-06-07,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1842,9235581,,,,,2019-06-08,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1843,9235581,,,,,2019-06-09,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1844,9235581,,,,,2019-06-10,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1845,9235581,,,,,2019-06-11,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1846,9235581,,,,,2019-06-12,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1847,9235581,,,,,2019-06-13,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1848,9235581,,,,,2019-06-14,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1849,9235581,,,,,2019-06-15,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1850,9235581,,,,,2019-06-16,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1851,9235581,,,,,2019-06-17,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1852,9235581,,,,,2019-06-18,0.0,5.45,3.0,0.0,1.5,1,0,0.0,0.1,0.32,24.0,PORT,0.0,0.0
1853,9235581,,,,,2019-06-19,0.0,5.45,3.0,0.0,24.0,1,0,0.0,1.58,5.07,24.0,PORT,0.0,0.0
1854,9235581,,,,,2019-06-20,0.0,5.45,3.0,0.0,18.0,1,0,0.0,1.4,4.49,24.0,PORT,0.0,0.0
1855,9235581,,,,,2019-06-21,0.0,5.45,3.0,0.0,13.0,1,0,0.0,1.1,3.53,24.0,PORT,0.0,0.0
1856,9235581,,,,,2019-06-22,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1857,9235581,,,,,2019-06-23,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1858,9235581,,,,,2019-06-24,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1859,9235581,,,,,2019-06-25,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1860,9235581,,,,,2019-06-26,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1861,9235581,,,,,2019-06-27,0.0,5.45,3.0,0.0,7.0,1,0,0.0,0.5,1.6,24.0,PORT,0.0,0.0
1862,9235581,,,,,2019-06-28,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1863,9235581,,,,,2019-06-29,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1864,9235581,,,,,2019-06-30,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1865,9235581,,,,,2019-07-01,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1866,9235581,,,,,2019-07-02,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1867,9235581,,,,,2019-07-03,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1868,9235581,,,,,2019-07-04,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1869,9235581,,,,,2019-07-05,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1870,9235581,,,,,2019-07-06,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1871,9235581,,,,,2019-07-07,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1872,9235581,,,,,2019-07-08,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1873,9235581,,,,,2019-07-09,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1874,9235581,,,,,2019-07-10,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1875,9235581,,,,,2019-07-11,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1876,9235581,,,,,2019-07-12,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1877,9235581,,,,,2019-07-13,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1878,9235581,,,,,2019-07-14,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1879,9235581,,,,,2019-07-15,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1880,9235581,,,,,2019-07-16,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1881,9235581,,,,,2019-07-17,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1882,9235581,,,,,2019-07-18,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1883,9235581,,,,,2019-07-19,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1884,9235581,,,,,2019-07-20,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1885,9235581,,,,,2019-07-21,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1886,9235581,,,,,2019-07-22,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1887,9235581,,,,,2019-07-23,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1888,9235581,,,,,2019-07-24,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1889,9235581,,,,,2019-07-25,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1890,9235581,,,,,2019-07-26,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1891,9235581,,,,,2019-07-27,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1892,9235581,,,,,2019-07-28,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1893,9235581,,,,,2019-07-29,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1894,9235581,,,,,2019-07-30,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1895,9235581,,,,,2019-07-31,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1896,9235581,,,,,2019-08-01,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1897,9235581,,,,,2019-08-02,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1898,9235581,,,,,2019-08-03,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1899,9235581,,,,,2019-08-04,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1900,9235581,,,,,2019-08-05,0.0,5.45,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1901,9235581,,,,,2019-08-06,0.0,5.45,3.0,0.0,6.0,2,0,0.0,1.0,3.21,24.0,PORT,0.0,0.0
1902,9235581,,,,,2019-08-07,10.0,6.3,5.0,1.2,2.4,2,0,12.0,0.8,2.56,1.2,SAIL,41.8400589194782,0.0
1903,9235581,,,,,2019-08-07,11.56,6.3,5.0,3.2,3.2,1,0,37.0,3.1,9.94,3.2,SAIL,48.3775681256467,15.9
1904,9235581,,,,,2019-08-07,9.61,6.29,4.33,5.1,30.4,2,0,49.0,6.58,21.1,24.0,SAIL,40.199272295185,15.9
1905,9235581,,,,,2019-08-07,0.0,6.28,3.0,0.0,24.8,2,0,0.0,2.68,8.59,19.6,PORT,0.0,0.0
1906,9235581,,,,,2019-08-08,12.92,6.3,5.0,22.6,24.0,1,0,292.0,25.26,80.98,24.0,SAIL,54.0588371879984,7.8
1907,9235581,,,,,2019-08-09,11.98,6.3,5.0,10.1,24.0,1,0,121.0,9.61,30.47,24.0,SAIL,50.1252191015531,10.3
1908,9235581,,,,,2019-08-10,8.23,6.3,5.0,16.4,26.0,2,0,135.0,16.12,51.33,24.0,SAIL,34.4415119154242,7.9
1909,9235581,,,,,2019-08-11,5.0,6.3,3.0,0.4,1.0,1,0,2.0,0.43,1.38,1.0,SAIL,20.9200294597391,0.0
1910,9235581,,,,,2019-08-11,11.37,6.3,3.0,19.0,37.8,2,0,216.0,22.53,71.63,19.0,SAIL,47.5655406663542,7.3
1911,9235581,,,,,2019-08-11,11.24,5.98,3.0,19.4,42.8,1,0,218.0,23.46,74.61,24.0,SAIL,47.0161486827126,7.3
1912,9235581,,,,,2019-08-12,8.18,5.35,3.0,1.1,9.8,2,0,9.0,1.42,4.55,6.0,SAIL,34.2327754795731,0.0
1913,9235581,,,,,2019-08-12,0.47,5.35,3.0,19.1,12.0,2,0,9.0,1.57,5.03,24.0,SAIL,1.97152110091782,0.0
1914,9235581,,,,,2019-08-12,0.0,5.35,3.0,0.0,2.2,1,0,0.0,0.15,0.48,18.0,PORT,0.0,0.0
1915,9235581,,,,,2019-08-13,0.0,5.35,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1916,9235581,,,,,2019-08-14,0.0,5.35,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1917,9235581,,,,,2019-08-15,0.0,5.35,3.0,0.0,13.9,2,0,0.0,2.52,8.08,24.0,PORT,0.0,0.0
1918,9235581,,,,,2019-08-16,0.0,5.35,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1919,9235581,,,,,2019-08-17,0.0,5.35,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1920,9235581,,,,,2019-08-18,0.0,5.35,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1921,9235581,,,,,2019-08-19,0.0,5.35,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1922,9235581,,,,,2019-08-20,0.0,5.35,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1923,9235581,,,,,2019-08-21,0.0,5.35,3.0,0.0,0.0,0,0,0.0,0.0,0.0,24.0,PORT,0.0,0.0
1924,9235581,,,,,2019-08-22,0.0,5.35,3.0,0.0,15.9,1,0,0.0,1.78,5.71,24.0,PORT,0.0,0.0
1925,9235581,,,,,2019-08-23,0.0,5.35,3.0,0.0,24.0,1,0,0.0,3.32,10.64,24.0,PORT,0.0,0.0
1926,9235581,,,,,2019-08-24,0.0,5.35,3.0,0.0,24.0,1,0,0.0,4.9,15.71,24.0,PORT,0.0,0.0
1927,9235581,,,,,2019-08-25,0.0,5.35,3.0,0.0,24.0,1,0,0.0,5.02,16.09,24.0,PORT,0.0,0.0
1928,9235581,,,,,2019-08-26,5.0,6.65,3.0,1.2,2.4,2,0,6.0,1.49,4.78,1.2,SAIL,20.9200294597391,0.0
1929,9235581,,,,,2019-08-26,17.62,6.65,3.0,21.0,28.0,2,0,370.0,49.87,156.06,21.0,SAIL,73.7181990486045,7.0
1930,9235581,,,,,2019-08-26,16.94,6.65,3.0,22.2,34.0,2,0,376.0,51.79,162.21,24.0,SAIL,70.8642439356928,7.0
1931,9235581,,,,,2019-08-26,0.0,6.65,3.0,0.0,3.6,2,0,0.0,0.43,1.38,1.8,PORT,0.0,0.0
1932,9235581,,,,,2019-08-27,17.54,6.65,4.0,24.0,36.6,3,0,421.0,57.84,180.11,24.0,SAIL,73.394436687918,9.22
1933,9235581,,,,,2019-08-28,7.42,6.65,4.0,24.0,34.7,3,0,178.0,20.22,62.97,24.0,SAIL,31.0313770319463,1.0
1934,9235581,,,,,2019-08-29,2.0,6.65,3.0,1.0,2.0,2,0,2.0,0.64,2.05,1.0,SAIL,8.36801178389564,0.0
1935,9235581,,,,,2019-08-29,14.69,6.65,3.0,17.5,27.5,3,0,257.0,27.53,87.39,17.5,SAIL,61.4451150988909,5.0
1936,9235581,,,,,2019-08-29,14.0,6.65,3.0,18.5,29.5,2,0,259.0,28.17,89.45,18.5,SAIL,58.5760824872695,5.0
1937,9235581,,,,,2019-08-30,16.0,6.65,3.0,0.5,2.0,2,0,8.0,0.97,3.11,0.5,SAIL,66.9440942711652,
1938,9235581,,,,,2019-08-30,18.88,6.65,4.0,12.5,14.91,4,0,236.0,30.97,96.84,6.25,SAIL,78.9940312399749,
1939,9235581,,,,,2019-08-30,18.77,6.65,3.33,13.0,27.91,2,0,244.0,34.16,107.07,6.75,SAIL,78.5305721257899,0.0
1940,9235581,,,,,2019-08-30,0.0,6.65,3.0,0.0,11.0,2,0,0.0,2.22,7.12,0.0,PORT,0.0,
1941,9235581,,,,,2019-08-31,18.88,6.65,5.0,24.0,24.0,1,0,453.0,69.17,215.4,12.0,SAIL,78.9731112105151,
1943,9235581,,,,,2019-09-01,18.46,6.65,4.0,24.0,24.0,1,0,443.0,65.36,203.53,24.0,SAIL,77.2297754222035,8.2
1944,9235581,,,,,2019-09-02,15.67,6.65,3.0,24.0,24.0,1,0,376.0,37.74,117.52,24.0,SAIL,65.5494256405159,5.64
1945,9235581,,,,,2019-09-03,14.56,6.65,3.0,22.6,22.6,1,0,329.0,26.5,82.52,22.6,SAIL,60.9087583385325,-0.4
1946,9235581,,,,,2019-09-04,6.34,6.65,3.0,4.1,7.4,2,0,26.0,2.96,9.22,4.1,SAIL,26.5327202904008,0.0
1947,9235581,,,,,2019-09-04,6.0,6.7,3.0,2.5,2.5,2,0,15.0,1.67,5.2,2.5,SAIL,25.1040353516869,0.0
1948,9235581,,,,,2019-09-04,18.57,6.7,3.0,7.0,7.0,1,0,130.0,16.58,51.63,7.0,SAIL,77.7029665647453,0.0
1949,9235581,,,,,2019-09-04,12.57,6.69,3.0,13.6,29.7,2,0,171.0,24.1,75.05,25.4,SAIL,52.6077211414028,0.0
1950,9235581,,,,,2019-09-04,0.0,6.7,3.0,0.0,12.8,2,0,0.0,2.89,9.0,11.8,PORT,0.0,0.0
1951,9235581,,,,,2019-09-05,9.23,6.7,3.0,2.6,5.2,2,0,24.0,1.62,5.04,2.6,SAIL,38.6215928487491,0.0
1952,9235581,,,,,2019-09-05,13.76,6.7,3.0,17.0,18.5,3,0,234.0,20.45,63.68,17.0,SAIL,57.5916105126935,7.91
1953,9235581,,,,,2019-09-05,10.75,6.7,3.0,24.0,28.1,2,0,258.0,23.46,73.05,24.0,SAIL,44.9780633384391,7.91
1954,9235581,,,,,2019-09-05,0.0,6.7,3.0,0.0,4.4,1,0,0.0,1.39,4.33,4.4,PORT,0.0,0.0
1955,9235581,,,,,2019-09-06,3.33,9.05,4.0,0.6,1.8,2,0,2.0,0.71,2.21,0.9,SAIL,13.9466863064927,0.0
1956,9235581,,,,,2019-09-06,2.86,9.05,4.0,1.4,13.3,2,0,4.0,3.7,11.52,9.3,SAIL,11.9543025484223,0.0
1957,9235581,,,,,2019-09-06,14.0,9.05,3.0,1.0,2.8,2,0,14.0,1.44,4.48,1.4,SAIL,58.5760824872695,0.0
1958,9235581,,,,,2019-09-06,20.0,9.05,4.0,0.1,0.2,2,0,2.0,0.03,0.09,0.1,SAIL,83.6801178389564,0.0
1959,9235581,,,,,2019-09-06,7.1,9.05,3.67,3.1,29.8,2,0,22.0,8.83,27.5,16.5,SAIL,29.6929450396297,0.0
1960,9235581,,,,,2019-09-06,0.0,9.05,3.0,0.0,8.5,1,0,0.0,2.33,7.26,1.6,PORT,0.0,0.0
1961,9235581,,,,,2019-09-06,0.0,9.05,4.0,0.0,3.2,1,0,0.0,0.62,1.93,3.2,PORT,0.0,0.0
1962,9235581,,,,,2019-09-07,6.36,9.4,3.0,1.1,2.2,2,0,7.0,1.63,5.08,1.1,SAIL,26.625492039668,0.0
1963,9235581,,,,,2019-09-07,19.16,9.4,3.0,16.7,18.2,2,0,320.0,40.7,126.78,16.7,SAIL,80.1725679894193,1.3
1964,9235581,,,,,2019-09-07,18.37,9.4,3.33,17.8,26.6,2,0,327.0,43.37,135.09,24.0,SAIL,76.8634790262325,1.3
1965,9235581,,,,,2019-09-07,0.0,9.4,4.0,0.0,6.2,1,0,0.0,1.04,3.24,6.2,PORT,0.0,0.0
1966,9235581,,,,,2019-09-08,7.27,9.4,3.0,3.3,6.6,2,0,24.0,3.06,9.53,3.3,SAIL,30.4291337596205,0.0
1967,9235581,,,,,2019-09-08,17.14,9.4,3.0,3.5,4.0,2,0,60.0,7.89,24.57,3.5,SAIL,71.7258152905341,12.4
1968,9235581,,,,,2019-09-08,12.35,9.4,3.0,6.8,27.8,2,0,84.0,15.79,49.17,24.0,SAIL,51.6847786652378,12.4
1969,9235581,,,,,2019-09-08,0.0,9.4,3.0,0.0,17.2,1,0,0.0,4.84,15.07,17.2,PORT,0.0,0.0
1970,9235581,,,,,2019-09-09,9.38,7.45,3.0,1.6,3.2,2,0,15.0,1.31,4.08,1.6,SAIL,39.2250552370108,0.0
1971,9235581,,,,,2019-09-09,10.37,7.45,3.0,13.5,13.5,1,0,140.0,9.38,29.21,13.5,SAIL,43.3896907313108,3.3
1972,9235581,,,,,2019-09-09,10.26,7.45,3.0,15.1,28.6,2,0,155.0,12.98,40.42,24.0,SAIL,42.94840485112,3.3
1973,9235581,,,,,2019-09-09,0.0,7.45,3.0,0.0,11.9,2,0,0.0,2.29,7.13,8.9,PORT,0.0,0.0
1974,9235581,,,,,2019-09-10,6.54,7.45,3.0,24.0,42.0,2,0,157.0,16.06,50.01,24.0,SAIL,27.370371876492,15.7
1975,9235581,,,,,2019-09-11,5.37,7.45,3.0,4.1,8.2,2,0,22.0,2.57,8.0,4.1,SAIL,22.4507633226468,0.0
1976,9235581,,,,,2019-09-11,7.72,7.45,3.0,11.4,11.4,1,0,88.0,8.27,25.75,11.4,SAIL,32.2975893413516,17.0
1977,9235581,,,,,2019-09-11,7.1,7.45,3.0,15.5,28.1,1,0,110.0,12.85,40.01,24.0,SAIL,29.6929450396297,17.0
1978,9235581,,,,,2019-09-11,0.0,7.45,3.0,0.0,8.5,1,0,0.0,2.01,6.26,8.5,PORT,0.0,0.0
1979,9235581,,,,,2019-09-12,5.83,8.25,3.0,1.2,2.4,2,0,7.0,0.48,1.49,1.2,SAIL,24.4067010363623,0.0
1980,9235581,,,,,2019-09-12,8.0,8.35,3.0,1.0,2.0,2,0,8.0,1.19,3.71,1.0,SAIL,33.4720471355826,0.0
1981,9235581,,,,,2019-09-12,8.0,8.35,3.0,1.0,8.0,2,0,8.0,2.09,6.51,4.0,SAIL,33.4720471355826,0.0
1982,9235581,,,,,2019-09-12,12.0,8.35,3.0,0.5,4.0,2,0,6.0,1.18,3.67,2.0,SAIL,50.2080707033739,0.0
1983,9235581,,,,,2019-09-12,7.5,8.25,2.0,0.8,1.6,2,0,6.0,0.62,1.93,0.8,SAIL,31.3800441896087,-8.0
1984,9235581,,,,,2019-09-12,7.14,8.35,3.0,0.7,1.4,2,0,5.0,0.25,0.78,0.7,SAIL,29.8857563710559,2.0
1985,9235581,,,,,2019-09-12,7.69,8.31,2.88,5.2,36.7,2,0,40.0,9.33,29.05,24.0,SAIL,32.1846607072909,-6.0
1986,9235581,,,,,2019-09-12,0.0,8.35,3.0,0.0,12.3,2,0,0.0,1.95,6.07,9.3,PORT,0.0,0.0
1987,9235581,,,,,2019-09-12,0.0,8.25,3.0,0.0,5.0,1,0,0.0,1.57,4.89,5.0,PORT,0.0,0.0
1988,9235581,,,,,2019-09-13,8.96,8.25,3.0,24.0,38.7,2,0,215.0,15.15,47.18,24.0,SAIL,37.4817194486992,5.0
1989,9235581,,,,,2019-09-14,3.33,8.25,3.0,0.3,0.6,2,0,1.0,0.06,0.19,0.3,SAIL,13.9466863064927,0.0
1990,9235581,,,,,2019-09-14,8.51,8.25,3.0,18.8,19.3,2,0,160.0,11.19,34.85,18.8,SAIL,35.6085607825347,10.1
1991,9235581,,,,,2019-09-14,8.43,8.25,3.0,19.1,19.9,2,0,161.0,11.25,35.03,19.1,SAIL,35.2683219164188,10.1
1992,9235581,,,,,2019-09-15,0.83,8.25,3.0,7.2,10.4,2,0,6.0,3.27,10.18,7.2,SAIL,3.48667157662318,0.0
1993,9235581,,,,,2019-09-15,11.43,7.65,3.0,1.4,2.8,2,0,16.0,1.82,5.67,1.4,SAIL,47.8172101936894,0.0
1994,9235581,,,,,2019-09-15,12.0,7.55,3.0,4.0,4.0,1,0,48.0,2.96,9.22,4.0,SAIL,50.2080707033739,3.52
1995,9235581,,,,,2019-09-15,5.56,7.78,3.0,12.6,34.6,2,0,70.0,11.77,36.65,28.9,SAIL,23.2444771774879,3.52
1996,9235581,,,,,2019-09-15,0.0,7.65,3.0,0.0,17.4,2,0,0.0,3.72,11.58,16.3,PORT,0.0,0.0
1997,9235581,,,,,2019-09-16,11.67,7.55,3.0,24.0,24.1,3,0,280.0,22.53,70.16,24.0,SAIL,48.8134020727246,10.23
1998,9235581,,,,,2019-09-17,10.0,7.55,3.0,1.6,4.2,2,0,16.0,1.63,5.08,2.1,SAIL,41.8400589194782,0.0
1999,9235581,,,,,2019-09-17,15.56,7.55,3.0,0.9,4.4,2,0,14.0,1.23,3.83,2.2,SAIL,65.0845360969661,0.0
2000,9235581,,,,,2019-09-17,5.56,7.55,3.0,0.9,1.8,2,0,5.0,0.43,1.34,0.9,SAIL,23.2444771774879,0.0
2001,9235581,,,,,2019-09-17,4.0,7.55,3.0,0.5,1.0,2,0,2.0,0.3,0.93,0.5,SAIL,16.7360235677913,5.6
2002,9235581,,,,,2019-09-17,9.6,7.55,3.0,5.0,5.0,2,0,48.0,4.17,12.99,5.0,SAIL,40.1664565626991,12.55
2003,9235581,,,,,2019-09-17,4.91,7.55,3.0,17.3,29.7,2,0,85.0,11.1,34.57,24.0,SAIL,20.5572543824026,18.15
2004,9235581,,,,,2019-09-17,0.0,7.55,3.0,0.0,4.9,1,0,0.0,1.19,3.71,4.9,PORT,0.0,0.0
2005,9235581,,,,,2019-09-19,3.68,10.18,3.0,1.9,3.6,2,0,7.0,2.11,6.57,1.9,SAIL,15.4147585492814,0.0
2006,9235581,,,,,2019-09-19,14.68,10.18,4.0,13.9,27.8,2,0,204.0,24.28,75.61,13.9,SAIL,61.4055540976515,10.7
2007,9235581,,,,,2019-09-19,13.35,10.18,3.33,15.8,39.4,2,0,211.0,28.88,89.93,24.0,SAIL,55.8750153924677,10.7
2008,9235581,,,,,2019-09-19,0.0,10.18,3.0,0.0,8.0,1,0,0.0,2.49,7.75,8.2,PORT,0.0,0.0
2009,9235581,,,,,2019-09-20,15.27,10.18,3.0,22.0,44.0,2,0,336.0,39.22,122.13,21.0,SAIL,63.9011808952031,9.7
2010,9235581,,,,,2019-09-21,5.48,10.18,3.0,4.2,8.4,2,0,23.0,2.03,6.32,4.2,SAIL,22.9124132178095,0.0
2011,9235581,,,,,2019-09-21,8.0,10.48,3.0,1.0,2.8,2,0,8.0,1.27,3.95,1.4,SAIL,33.4720471355826,0.0
2012,9235581,,,,,2019-09-21,17.15,10.48,5.0,15.8,31.6,2,0,271.0,39.24,122.19,15.8,SAIL,71.7636453618899,10.3
2013,9235581,,,,,2019-09-21,14.38,10.4,3.5,21.0,50.0,2,0,302.0,44.02,137.08,27.0,SAIL,60.1699894937258,10.3
2014,9235581,,,,,2019-09-21,0.0,10.48,3.0,0.0,7.2,2,0,0.0,1.48,4.61,5.6,PORT,0.0,0.0
2015,9235581,,,,,2019-09-22,16.38,10.48,5.0,24.0,49.3,3,0,393.0,65.21,203.06,24.0,SAIL,68.5130964806456,16.8
